C15;Histiocytosis, Langerhans-Cell;D006646
C01;Histoplasmosis;D006660
C02;HIV Seropositivity;D006679
C20;HIV Seropositivity;D006679
C08;Hoarseness;D006685
C09;Hoarseness;D006685
C10;Hoarseness;D006685
C04;Hodgkin Disease;D006689
C15;Hodgkin Disease;D006689
C20;Hodgkin Disease;D006689
C02;Classical Swine Fever;D006691
C10;Homocystinuria;D006712
C16;Homocystinuria;D006712
C17;Homocystinuria;D006712
C18;Homocystinuria;D006712
C03;Hookworm Infections;D006725
C01;Hordeolum;D006726
C11;Hordeolum;D006726
C10;Horner Syndrome;D006732
C11;Horner Syndrome;D006732
C02;Deltaretrovirus Infections;D006800
C20;Deltaretrovirus Infections;D006800
C26;Humeral Fractures;D006810
C10;Huntington Disease;D006816
C16;Huntington Disease;D006816
C08;Hyaline Membrane Disease;D006819
C16;Hyaline Membrane Disease;D006819
C04;Hydatidiform Mole;D006828
C13;Hydatidiform Mole;D006828
C13;Polyhydramnios;D006831
C10;Hydranencephaly;D006832
C16;Hydranencephaly;D006832
C05;Hydrarthrosis;D006833
C17;Hydroa Vacciniforme;D006837
C12;Testicular Hydrocele;D006848
C10;Hydrocephalus;D006849
C10;Hydrocephalus, Normal Pressure;D006850
C12;Hydronephrosis;D006869
C13;Hydronephrosis;D006869
C11;Hydrophthalmos;D006871
C16;Hydrophthalmos;D006871
C08;Hydropneumothorax;D006872
C08;Hydrothorax;D006876
C03;Hymenolepiasis;D006925
C19;Hyperaldosteronism;D006929
C10;Hyperalgesia;D006930
C16;Hyperbilirubinemia, Hereditary;D006933
C18;Hyperbilirubinemia, Hereditary;D006933
C18;Hypercalcemia;D006934
C07;Hypercementosis;D006936
C18;Hypercholesterolemia;D006937
C16;Hyperlipoproteinemia Type II;D006938
C18;Hyperlipoproteinemia Type II;D006938
C13;Hyperemesis Gravidarum;D006939
C14;Hyperemia;D006940
C10;Hyperesthesia;D006941
C15;Hypergammaglobulinemia;D006942
C20;Hypergammaglobulinemia;D006942
C18;Hyperglycemia;D006943
C19;Hyperglycemic Hyperosmolar Nonketotic Coma;D006944
C17;Hyperhidrosis;D006945
C18;Hyperinsulinism;D006946
C18;Hyperkalemia;D006947
C10;Hyperkinesis;D006948
C18;Hyperlipidemias;D006949
C16;Hyperlipidemia, Familial Combined;D006950
C18;Hyperlipidemia, Familial Combined;D006950
C18;Hyperlipoproteinemias;D006951
C16;Hyperlipoproteinemia Type III;D006952
C18;Hyperlipoproteinemia Type III;D006952
C16;Hyperlipoproteinemia Type IV;D006953
C18;Hyperlipoproteinemia Type IV;D006953
C16;Hyperlipoproteinemia Type V;D006954
C18;Hyperlipoproteinemia Type V;D006954
C18;Hypernatremia;D006955
C11;Hyperopia;D006956
C05;Hyperostosis Frontalis Interna;D006957
C05;Hyperostosis, Cortical, Congenital;D006958
C16;Hyperostosis, Cortical, Congenital;D006958
C12;Hyperoxaluria;D006959
C13;Hyperoxaluria;D006959
C12;Hyperoxaluria, Primary;D006960
C13;Hyperoxaluria, Primary;D006960
C16;Hyperoxaluria, Primary;D006960
C18;Hyperoxaluria, Primary;D006960
C19;Hyperparathyroidism;D006961
C19;Hyperparathyroidism, Secondary;D006962
C10;Hyperpituitarism;D006964
C19;Hyperpituitarism;D006964
C10;Hyperprolactinemia;D006966
C19;Hyperprolactinemia;D006966
C20;Hypersensitivity;D006967
C20;Hypersensitivity, Delayed;D006968
C20;Hypersensitivity, Immediate;D006969
C10;Disorders of Excessive Somnolence;D006970
C15;Hypersplenism;D006971
C05;Hypertelorism;D006972
C16;Hypertelorism;D006972
C14;Hypertension;D006973
C14;Hypertension, Malignant;D006974
C06;Hypertension, Portal;D006975
C08;Hypertension, Pulmonary;D006976
C12;Hypertension, Renal;D006977
C13;Hypertension, Renal;D006977
C14;Hypertension, Renal;D006977
C12;Hypertension, Renovascular;D006978
C13;Hypertension, Renovascular;D006978
C14;Hypertension, Renovascular;D006978
C19;Hyperthyroidism;D006980
C19;Hyperthyroxinemia;D006981
C17;Hypertrichosis;D006983
C08;Hyperventilation;D006985
C18;Hypervitaminosis A;D006986
C10;Hypesthesia;D006987
C11;Hyphema;D006988
C19;Hypoaldosteronism;D006994
C16;Hypobetalipoproteinemias;D006995
C18;Hypobetalipoproteinemias;D006995
C18;Hypocalcemia;D006996
C03;Hypodermyiasis;D007000
C18;Hypoglycemia;D007003
C19;Hypogonadism;D007006
C17;Hypohidrosis;D007007
C18;Hypokalemia;D007008
C16;Hypolipoproteinemias;D007009
C18;Hypolipoproteinemias;D007009
C18;Hyponatremia;D007010
C19;Hypoparathyroidism;D007011
C04;Hypopharyngeal Neoplasms;D007012
C07;Hypopharyngeal Neoplasms;D007012
C09;Hypopharyngeal Neoplasms;D007012
C16;Hypophosphatasia;D007014
C18;Hypophosphatasia;D007014
C12;Hypophosphatemia, Familial;D007015
C13;Hypophosphatemia, Familial;D007015
C16;Hypophosphatemia, Familial;D007015
C18;Hypophosphatemia, Familial;D007015
C10;Hypopituitarism;D007018
C19;Hypopituitarism;D007018
C15;Hypoproteinemia;D007019
C15;Hypoprothrombinemias;D007020
C16;Hypoprothrombinemias;D007020
C12;Hypospadias;D007021
C13;Hypospadias;D007021
C16;Hypospadias;D007021
C14;Hypotension;D007022
C10;Hypotension, Orthostatic;D007024
C14;Hypotension, Orthostatic;D007024
C10;Hypothalamic Diseases;D007027
C04;Hypothalamic Neoplasms;D007029
C10;Hypothalamic Neoplasms;D007029
C19;Hypothyroidism;D007037
C17;Hypotrichosis;D007039
C08;Hypoventilation;D007040
C16;Ichthyosis;D007057
C17;Ichthyosis;D007057
C06;Ileal Diseases;D007077
C04;Ileal Neoplasms;D007078
C06;Ileal Neoplasms;D007078
C06;Ileitis;D007079
C10;Illusions;D007088
C17;Immersion Foot;D007102
C20;Immune Complex Diseases;D007105
C15;Immunoblastic Lymphadenopathy;D007119
C20;Immunoblastic Lymphadenopathy;D007119
C20;Immunologic Deficiency Syndromes;D007153
C20;Immune System Diseases;D007154
C20;Immunoproliferative Disorders;D007160
C04;Immunoproliferative Small Intestinal Disease;D007161
C06;Immunoproliferative Small Intestinal Disease;D007161
C15;Immunoproliferative Small Intestinal Disease;D007161
C20;Immunoproliferative Small Intestinal Disease;D007161
C01;Impetigo;D007169
C17;Impetigo;D007169
C12;Erectile Dysfunction;D007172
C10;Inappropriate ADH Syndrome;D007177
C18;Inappropriate ADH Syndrome;D007177
C19;Inappropriate ADH Syndrome;D007177
C16;Incontinentia Pigmenti;D007184
C17;Incontinentia Pigmenti;D007184
C24;Inert Gas Narcosis;D007222
C25;Inert Gas Narcosis;D007222
C18;Infant Nutrition Disorders;D007228
C16;Infant, Newborn, Diseases;D007232
C16;Infant, Premature, Diseases;D007235
C01;Infection;D007239
C02;Infectious Bovine Rhinotracheitis;D007241
C02;Infectious Mononucleosis;D007244
C15;Infectious Mononucleosis;D007244
C20;Infectious Mononucleosis;D007244
C12;Infertility;D007246
C13;Infertility;D007246
C13;Infertility, Female;D007247
C12;Infertility, Male;D007248
C02;Influenza, Human;D007251
C08;Influenza, Human;D007251
C21;Disorders of Environmental Origin;D007280
C25;Insect Bites and Stings;D007299
C10;Sleep Initiation and Maintenance Disorders;D007319
C10;Insulin Coma;D007331
C18;Insulin Coma;D007331
C18;Insulin Resistance;D007333
C04;Insulinoma;D007340
C06;Insulinoma;D007340
C19;Insulinoma;D007340
C14;Intermittent Claudication;D007383
C17;Intertrigo;D007402
C05;Intervertebral Disc Displacement;D007405
C06;Intestinal Atresia;D007409
C16;Intestinal Atresia;D007409
C06;Intestinal Diseases;D007410
C03;Intestinal Diseases, Parasitic;D007411
C06;Intestinal Diseases, Parasitic;D007411
C06;Intestinal Fistula;D007412
C04;Intestinal Neoplasms;D007414
C06;Intestinal Neoplasms;D007414
C06;Intestinal Obstruction;D007415
C06;Intestinal Perforation;D007416
C06;Intestinal Pseudo-Obstruction;D007418
C06;Intussusception;D007443
C11;Iris Diseases;D007499
C11;Iritis;D007500
C04;Adenoma, Islet Cell;D007516
C06;Adenoma, Islet Cell;D007516
C19;Adenoma, Islet Cell;D007516
C10;Creutzfeldt-Jakob Syndrome;D007562
C16;Jaundice, Chronic Idiopathic;D007566
C18;Jaundice, Chronic Idiopathic;D007566
C16;Jaundice, Neonatal;D007567
C05;Jaw Abnormalities;D007569
C07;Jaw Abnormalities;D007569
C16;Jaw Abnormalities;D007569
C04;Jaw Cysts;D007570
C05;Jaw Cysts;D007570
C07;Jaw Cysts;D007570
C05;Jaw Diseases;D007571
C07;Jaw Diseases;D007571
C26;Jaw Fractures;D007572
C04;Jaw Neoplasms;D007573
C05;Jaw Neoplasms;D007573
C07;Jaw Neoplasms;D007573
C05;Jaw, Edentulous;D007575
C07;Jaw, Edentulous;D007575
C05;Jaw, Edentulous, Partially;D007576
C07;Jaw, Edentulous, Partially;D007576
C06;Jejunal Diseases;D007579
C04;Jejunal Neoplasms;D007580
C06;Jejunal Neoplasms;D007580
C15;Job's Syndrome;D007589
C20;Job's Syndrome;D007589
C05;Joint Diseases;D007592
C05;Joint Instability;D007593
C05;Joint Loose Bodies;D007594
C02;Kaposi Varicelliform Eruption;D007617
C17;Kaposi Varicelliform Eruption;D007617
C08;Kartagener Syndrome;D007619
C09;Kartagener Syndrome;D007619
C14;Kartagener Syndrome;D007619
C16;Kartagener Syndrome;D007619
C05;Kearns-Sayre Syndrome;D007625
C10;Kearns-Sayre Syndrome;D007625
C11;Kearns-Sayre Syndrome;D007625
C14;Kearns-Sayre Syndrome;D007625
C18;Kearns-Sayre Syndrome;D007625
C17;Keloid;D007627
C11;Keratitis;D007634
C02;Keratitis, Dendritic;D007635
C11;Keratitis, Dendritic;D007635
C17;Keratoacanthoma;D007636
C11;Keratoconjunctivitis;D007637
C11;Keratoconjunctivitis Sicca;D007638
C01;Keratoconjunctivitis, Infectious;D007639
C11;Keratoconjunctivitis, Infectious;D007639
C11;Keratoconus;D007640
C17;Keratosis;D007642
C16;Darier Disease;D007644
C17;Darier Disease;D007644
C16;Keratoderma, Palmoplantar;D007645
C17;Keratoderma, Palmoplantar;D007645
C10;Kernicterus;D007647
C15;Kernicterus;D007647
C16;Kernicterus;D007647
C18;Kernicterus;D007647
C20;Kernicterus;D007647
C18;Ketosis;D007662
C12;Kidney Calculi;D007669
C13;Kidney Calculi;D007669
C12;Kidney Cortex Necrosis;D007673
C13;Kidney Cortex Necrosis;D007673
C12;Kidney Diseases;D007674
C13;Kidney Diseases;D007674
C12;Kidney Failure, Chronic;D007676
C13;Kidney Failure, Chronic;D007676
C04;Kidney Neoplasms;D007680
C12;Kidney Neoplasms;D007680
C13;Kidney Neoplasms;D007680
C12;Kidney Papillary Necrosis;D007681
C13;Kidney Papillary Necrosis;D007681
C12;Kidney Tubular Necrosis, Acute;D007683
C13;Kidney Tubular Necrosis, Acute;D007683
C12;Polycystic Kidney Diseases;D007690
C13;Polycystic Kidney Diseases;D007690
C12;Medullary Sponge Kidney;D007691
C13;Medullary Sponge Kidney;D007691
C10;Menkes Kinky Hair Syndrome;D007706
C16;Menkes Kinky Hair Syndrome;D007706
C17;Menkes Kinky Hair Syndrome;D007706
C18;Menkes Kinky Hair Syndrome;D007706
C01;Klebsiella Infections;D007710
C12;Klinefelter Syndrome;D007713
C13;Klinefelter Syndrome;D007713
C16;Klinefelter Syndrome;D007713
C19;Klinefelter Syndrome;D007713
C05;Klippel-Feil Syndrome;D007714
C16;Klippel-Feil Syndrome;D007714
C14;Klippel-Trenaunay-Weber Syndrome;D007715
C26;Knee Injuries;D007718
C13;Vulvar Lichen Sclerosus;D007724
C04;Krukenberg Tumor;D007725
C10;Kuru;D007729
C18;Kwashiorkor;D007732
C02;Kyasanur Forest Disease;D007733
C05;Kyphosis;D007738
C13;Obstetric Labor Complications;D007744
C13;Obstetric Labor, Premature;D007752
C01;Laboratory Infection;D007757
C24;Laboratory Infection;D007757
C09;Labyrinth Diseases;D007759
C09;Labyrinthitis;D007762
C11;Lacrimal Apparatus Diseases;D007766
C11;Lacrimal Duct Obstruction;D007767
C13;Lactation Disorders;D007775
C17;Lactation Disorders;D007775
C06;Lactose Intolerance;D007787
C16;Lactose Intolerance;D007787
C18;Lactose Intolerance;D007787
C10;Language Development Disorders;D007805
C10;Language Disorders;D007806
C03;Larva Migrans;D007815
C17;Larva Migrans;D007815
C03;Larva Migrans, Visceral;D007816
C08;Laryngeal Diseases;D007818
C09;Laryngeal Diseases;D007818
C08;Laryngeal Edema;D007819
C09;Laryngeal Edema;D007819
C04;Laryngeal Neoplasms;D007822
C08;Laryngeal Neoplasms;D007822
C09;Laryngeal Neoplasms;D007822
C08;Laryngismus;D007826
C09;Laryngismus;D007826
C08;Laryngitis;D007827
C09;Laryngitis;D007827
C08;Laryngostenosis;D007829
C09;Laryngostenosis;D007829
C16;Laryngostenosis;D007829
C02;Lassa Fever;D007835
C25;Lathyrism;D007842
C10;Laurence-Moon Syndrome;D007849
C16;Laurence-Moon Syndrome;D007849
C25;Lead Poisoning;D007855
C10;Learning Disorders;D007859
C16;Lecithin Acyltransferase Deficiency;D007863
C18;Lecithin Acyltransferase Deficiency;D007863
C17;Leg Dermatoses;D007868
C26;Leg Injuries;D007869
C05;Leg Length Inequality;D007870
C17;Leg Ulcer;D007871
C05;Legg-Calve-Perthes Disease;D007873
C01;Legionellosis;D007876
C08;Legionellosis;D007876
C01;Legionnaires' Disease;D007877
C08;Legionnaires' Disease;D007877
C10;Leigh Disease;D007888
C16;Leigh Disease;D007888
C18;Leigh Disease;D007888
C04;Leiomyoma;D007889
C04;Leiomyosarcoma;D007890
C03;Leishmaniasis;D007896
C17;Leishmaniasis;D007896
C03;Leishmaniasis, Mucocutaneous;D007897
C17;Leishmaniasis, Mucocutaneous;D007897
C03;Leishmaniasis, Visceral;D007898
C11;Lens Diseases;D007905
C11;Lens Subluxation;D007906
C17;Lentigo;D007911
C01;Leprosy;D007918
C01;Leptospirosis;D007922
C14;Leriche Syndrome;D007925
C10;Lesch-Nyhan Syndrome;D007926
C16;Lesch-Nyhan Syndrome;D007926
C18;Lesch-Nyhan Syndrome;D007926
C04;Leukemia;D007938
C04;Leukemia L1210;D007939
C04;Leukemia L5178;D007940
C04;Leukemia P388;D007941
C04;Leukemia, Experimental;D007942
C04;Leukemia, Hairy Cell;D007943
C15;Leukemia, Hairy Cell;D007943
C20;Leukemia, Hairy Cell;D007943
C04;Leukemia, Lymphoid;D007945
C15;Leukemia, Lymphoid;D007945
C20;Leukemia, Lymphoid;D007945
C04;Leukemia, Mast-Cell;D007946
C04;Leukemia, Megakaryoblastic, Acute;D007947
C04;Leukemia, Monocytic, Acute;D007948
C04;Leukemia, Myeloid;D007951
C04;Leukemia, Plasma Cell;D007952
C20;Leukemia, Plasma Cell;D007952
C04;Leukemia, Radiation-Induced;D007953
C26;Leukemia, Radiation-Induced;D007953
C15;Leukemoid Reaction;D007955
C15;Leukocyte Disorders;D007960
C15;Leukocytosis;D007964
C10;Leukodystrophy, Globoid Cell;D007965
C16;Leukodystrophy, Globoid Cell;D007965
C18;Leukodystrophy, Globoid Cell;D007965
C10;Leukodystrophy, Metachromatic;D007966
C16;Leukodystrophy, Metachromatic;D007966
C18;Leukodystrophy, Metachromatic;D007966
C07;Leukoedema, Oral;D007967
C02;Leukoencephalopathy, Progressive Multifocal;D007968
C10;Leukoencephalopathy, Progressive Multifocal;D007968
C10;Leukomalacia, Periventricular;D007969
C14;Leukomalacia, Periventricular;D007969
C16;Leukomalacia, Periventricular;D007969
C15;Leukopenia;D007970
C04;Leukoplakia;D007971
C04;Leukoplakia, Oral;D007972
C07;Leukoplakia, Oral;D007972
C13;Leukorrhea;D007973
C14;Levocardia;D007979
C16;Levocardia;D007979
C04;Leydig Cell Tumor;D007984
C12;Leydig Cell Tumor;D007984
C19;Leydig Cell Tumor;D007984
C17;Lichen Planus;D008010
C04;Linitis Plastica;D008039
C07;Lip Diseases;D008047
C04;Lip Neoplasms;D008048
C07;Lip Neoplasms;D008048
C16;Lipid Metabolism, Inborn Errors;D008052
C18;Lipid Metabolism, Inborn Errors;D008052
C16;Mucopolysaccharidosis I;D008059
C17;Mucopolysaccharidosis I;D008059
C18;Mucopolysaccharidosis I;D008059
C17;Lipodystrophy;D008060
C18;Lipodystrophy;D008060
C01;Whipple Disease;D008061
C06;Whipple Disease;D008061
C18;Whipple Disease;D008061
C16;Lipidoses;D008064
C18;Lipidoses;D008064
C08;Lipoid Proteinosis of Urbach and Wiethe;D008065
C16;Lipoid Proteinosis of Urbach and Wiethe;D008065
C04;Lipoma;D008067
C17;Lipomatosis;D008068
C18;Lipomatosis;D008068
C17;Lipomatosis, Multiple Symmetrical;D008069
C18;Lipomatosis, Multiple Symmetrical;D008069
C16;Hyperlipoproteinemia Type I;D008072
C18;Hyperlipoproteinemia Type I;D008072
C04;Liposarcoma;D008080
C01;Listeriosis;D008088
C01;Liver Abscess;D008100
C06;Liver Abscess;D008100
C01;Liver Abscess, Amebic;D008101
C03;Liver Abscess, Amebic;D008101
C06;Liver Abscess, Amebic;D008101
C06;Liver Cirrhosis;D008103
C06;Liver Cirrhosis, Alcoholic;D008104
C25;Liver Cirrhosis, Alcoholic;D008104
C06;Liver Cirrhosis, Biliary;D008105
C06;Liver Cirrhosis, Experimental;D008106
C06;Liver Diseases;D008107
C06;Liver Diseases, Alcoholic;D008108
C25;Liver Diseases, Alcoholic;D008108
C03;Liver Diseases, Parasitic;D008109
C06;Liver Diseases, Parasitic;D008109
C04;Liver Neoplasms;D008113
C06;Liver Neoplasms;D008113
C04;Liver Neoplasms, Experimental;D008114
C06;Liver Neoplasms, Experimental;D008114
C03;Loiasis;D008118
C14;Long QT Syndrome;D008133
C16;Long QT Syndrome;D008133
C05;Lordosis;D008141
C02;Louping Ill;D008146
C14;Lown-Ganong-Levine Syndrome;D008151
C01;Ludwig's Angina;D008158
C07;Ludwig's Angina;D008158
C02;Lumpy Skin Disease;D008166
C01;Lung Abscess;D008169
C08;Lung Abscess;D008169
C08;Lung Diseases;D008171
C01;Lung Diseases, Fungal;D008172
C08;Lung Diseases, Fungal;D008172
C08;Lung Diseases, Obstructive;D008173
C03;Lung Diseases, Parasitic;D008174
C08;Lung Diseases, Parasitic;D008174
C04;Lung Neoplasms;D008175
C08;Lung Neoplasms;D008175
C01;Lupus Vulgaris;D008177
C17;Lupus Vulgaris;D008177
C17;Lupus Erythematosus, Cutaneous;D008178
C17;Lupus Erythematosus, Discoid;D008179
C17;Lupus Erythematosus, Systemic;D008180
C20;Lupus Erythematosus, Systemic;D008180
C12;Lupus Nephritis;D008181
C13;Lupus Nephritis;D008181
C17;Lupus Nephritis;D008181
C20;Lupus Nephritis;D008181
C14;Lutembacher Syndrome;D008185
C16;Lutembacher Syndrome;D008185
C01;Lyme Disease;D008193
C15;Lymphadenitis;D008199
C15;Lymphangiectasis;D008200
C15;Lymphangiectasis, Intestinal;D008201
C16;Lymphangiectasis, Intestinal;D008201
C04;Lymphangioma;D008202
C04;Lymphangiomyoma;D008203
C15;Lymphangiomyoma;D008203
C20;Lymphangiomyoma;D008203
C04;Lymphangiosarcoma;D008204
C15;Lymphangitis;D008205
C15;Lymphatic Diseases;D008206
C04;Lymphatic Metastasis;D008207
C15;Lymphedema;D008209
C04;Lymphocele;D008210
C15;Lymphocele;D008210
C02;Lymphocytic Choriomeningitis;D008216
C10;Lymphocytic Choriomeningitis;D008216
C15;Lymphocytosis;D008218
C01;Lymphogranuloma Venereum;D008219
C12;Lymphogranuloma Venereum;D008219
C13;Lymphogranuloma Venereum;D008219
C04;Lymphoma;D008223
C15;Lymphoma;D008223
C20;Lymphoma;D008223
C04;Lymphoma, Follicular;D008224
C15;Lymphoma, Follicular;D008224
C20;Lymphoma, Follicular;D008224
C04;Lymphoma, Non-Hodgkin;D008228
C15;Lymphoma, Non-Hodgkin;D008228
C20;Lymphoma, Non-Hodgkin;D008228
C04;Lymphomatoid Granulomatosis;D008230
C15;Lymphomatoid Granulomatosis;D008230
C20;Lymphomatoid Granulomatosis;D008230
C15;Lymphopenia;D008231
C20;Lymphopenia;D008231
C15;Lymphoproliferative Disorders;D008232
C20;Lymphoproliferative Disorders;D008232
C04;Waldenstrom Macroglobulinemia;D008258
C14;Waldenstrom Macroglobulinemia;D008258
C15;Waldenstrom Macroglobulinemia;D008258
C20;Waldenstrom Macroglobulinemia;D008258
C07;Macroglossia;D008260
C07;Macrostomia;D008265
C16;Macrostomia;D008265
C11;Macular Degeneration;D008268
C11;Macular Edema;D008269
C01;Mycetoma;D008271
C17;Mycetoma;D008271
C18;Magnesium Deficiency;D008275
C06;Malabsorption Syndromes;D008286
C18;Malabsorption Syndromes;D008286
C03;Malaria;D008288
C03;Malaria, Avian;D008289
C04;Malignant Carcinoid Syndrome;D008303
C02;Malignant Catarrh;D008304
C06;Mallory-Weiss Syndrome;D008309
C07;Malocclusion;D008310
C07;Malocclusion, Angle Class I;D008311
C07;Malocclusion, Angle Class II;D008312
C07;Malocclusion, Angle Class III;D008313
C04;Mammary Neoplasms, Experimental;D008325
C05;Mandibular Diseases;D008336
C07;Mandibular Diseases;D008336
C26;Mandibular Fractures;D008337
C26;Mandibular Injuries;D008338
C04;Mandibular Neoplasms;D008339
C05;Mandibular Neoplasms;D008339
C07;Mandibular Neoplasms;D008339
C05;Mandibulofacial Dysostosis;D008342
C16;Mandibulofacial Dysostosis;D008342
C16;alpha-Mannosidosis;D008363
C18;alpha-Mannosidosis;D008363
C03;Mansonelliasis;D008368
C10;Maple Syrup Urine Disease;D008375
C16;Maple Syrup Urine Disease;D008375
C18;Maple Syrup Urine Disease;D008375
C02;Marburg Virus Disease;D008379
C02;Marek Disease;D008380
C04;Marek Disease;D008380
C15;Marek Disease;D008380
C20;Marek Disease;D008380
C05;Marfan Syndrome;D008382
C14;Marfan Syndrome;D008382
C16;Marfan Syndrome;D008382
C17;Marfan Syndrome;D008382
C13;Mastitis;D008413
C17;Mastitis;D008413
C04;Mastocytosis;D008415
C17;Mastocytosis;D008415
C01;Mastoiditis;D008417
C05;Mastoiditis;D008417
C09;Mastoiditis;D008417
C05;Maxillary Diseases;D008439
C07;Maxillary Diseases;D008439
C26;Maxillary Fractures;D008440
C04;Maxillary Neoplasms;D008441
C05;Maxillary Neoplasms;D008441
C07;Maxillary Neoplasms;D008441
C04;Maxillary Sinus Neoplasms;D008444
C08;Maxillary Sinus Neoplasms;D008444
C09;Maxillary Sinus Neoplasms;D008444
C26;Maxillofacial Injuries;D008446
C02;Measles;D008457
C06;Meckel Diverticulum;D008467
C16;Meckel Diverticulum;D008467
C08;Meconium Aspiration Syndrome;D008471
C13;Meconium Aspiration Syndrome;D008471
C16;Meconium Aspiration Syndrome;D008471
C04;Mediastinal Cyst;D008476
C08;Mediastinal Cyst;D008476
C08;Mediastinal Diseases;D008477
C08;Mediastinal Emphysema;D008478
C04;Mediastinal Neoplasms;D008479
C08;Mediastinal Neoplasms;D008479
C08;Mediastinitis;D008480
C04;Medulloblastoma;D008527
C06;Megacolon;D008531
C06;Megacolon, Toxic;D008532
C10;Meige Syndrome;D008538
C04;Meigs Syndrome;D008539
C13;Meigs Syndrome;D008539
C19;Meigs Syndrome;D008539
C04;Melanoma;D008545
C04;Melanoma, Experimental;D008546
C17;Melanosis;D008548
C06;Melena;D008551
C01;Melioidosis;D008554
C07;Melkersson-Rosenthal Syndrome;D008556
C10;Melkersson-Rosenthal Syndrome;D008556
C05;Melorheostosis;D008557
C10;Memory Disorders;D008569
C09;Meniere Disease;D008575
C04;Meningeal Neoplasms;D008577
C10;Meningeal Neoplasms;D008577
C04;Meningioma;D008579
C10;Meningioma;D008579
C10;Meningism;D008580
C10;Meningitis;D008581
C02;Meningitis, Aseptic;D008582
C10;Meningitis, Aseptic;D008582
C01;Meningitis, Haemophilus;D008583
C10;Meningitis, Haemophilus;D008583
C01;Meningitis, Listeria;D008584
C10;Meningitis, Listeria;D008584
C01;Meningitis, Meningococcal;D008585
C10;Meningitis, Meningococcal;D008585
C01;Meningitis, Pneumococcal;D008586
C10;Meningitis, Pneumococcal;D008586
C02;Meningitis, Viral;D008587
C10;Meningitis, Viral;D008587
C10;Meningocele;D008588
C16;Meningocele;D008588
C01;Meningococcal Infections;D008589
C10;Meningoencephalitis;D008590
C10;Meningomyelocele;D008591
C16;Meningomyelocele;D008591
C13;Menopause, Premature;D008594
C13;Menorrhagia;D008595
C10;Intellectual Disability;D008607
C25;Mercury Poisoning;D008630
C04;Mesenchymoma;D008637
C04;Mesenteric Cyst;D008639
C06;Mesenteric Cyst;D008639
C06;Mesenteric Lymphadenitis;D008640
C15;Mesenteric Lymphadenitis;D008640
C06;Mesenteric Vascular Occlusion;D008641
C14;Mesenteric Vascular Occlusion;D008641
C07;Mesial Movement of Teeth;D008644
C04;Mesonephroma;D008649
C04;Mesothelioma;D008654
C18;Metabolic Diseases;D008659
C16;Metabolism, Inborn Errors;D008661
C18;Metabolism, Inborn Errors;D008661
C16;Metal Metabolism, Inborn Errors;D008664
C18;Metal Metabolism, Inborn Errors;D008664
C15;Methemoglobinemia;D008708
C13;Metrorrhagia;D008796
C05;Microcephaly;D008831
C10;Microcephaly;D008831
C16;Microcephaly;D008831
C05;Micrognathism;D008844
C07;Micrognathism;D008844
C16;Micrognathism;D008844
C11;Microphthalmos;D008850
C16;Microphthalmos;D008850
C07;Microstomia;D008865
C16;Microstomia;D008865
C08;Middle Lobe Syndrome;D008878
C10;Migraine Disorders;D008881
C07;Mikulicz' Disease;D008882
C17;Miliaria;D008883
C03;Mite Infestations;D008924
C14;Mitral Valve Insufficiency;D008944
C14;Mitral Valve Prolapse;D008945
C14;Mitral Valve Stenosis;D008946
C17;Mixed Connective Tissue Disease;D008947
C04;Adenoma, Pleomorphic;D008949
C02;Molluscum Contagiosum;D008976
C17;Molluscum Contagiosum;D008976
C03;Monieziasis;D008989
C15;Monoclonal Gammopathy of Undetermined Significance;D008998
C20;Monoclonal Gammopathy of Undetermined Significance;D008998
C16;Abnormalities, Severe Teratoid;D009008
C26;Monteggia's Fracture;D009011
C25;Morphine Dependence;D009021
C07;Fluorosis, Dental;D009050
C07;Mouth Abnormalities;D009056
C16;Mouth Abnormalities;D009056
C07;Stomatognathic Diseases;D009057
C08;Mouth Breathing;D009058
C07;Mouth Diseases;D009059
C04;Mouth Neoplasms;D009062
C07;Mouth Neoplasms;D009062
C07;Mouth, Edentulous;D009066
C10;Movement Disorders;D009069
C10;Moyamoya Disease;D009072
C14;Moyamoya Disease;D009072
C04;Mucocele;D009078
C14;Mucocutaneous Lymph Node Syndrome;D009080
C15;Mucocutaneous Lymph Node Syndrome;D009080
C17;Mucocutaneous Lymph Node Syndrome;D009080
C05;Mucolipidoses;D009081
C10;Mucolipidoses;D009081
C16;Mucolipidoses;D009081
C18;Mucolipidoses;D009081
C16;Mucopolysaccharidoses;D009083
C17;Mucopolysaccharidoses;D009083
C18;Mucopolysaccharidoses;D009083
C16;Mucopolysaccharidosis III;D009084
C17;Mucopolysaccharidosis III;D009084
C18;Mucopolysaccharidosis III;D009084
C16;Mucopolysaccharidosis IV;D009085
C17;Mucopolysaccharidosis IV;D009085
C18;Mucopolysaccharidosis IV;D009085
C16;Mucopolysaccharidosis VI;D009087
C17;Mucopolysaccharidosis VI;D009087
C18;Mucopolysaccharidosis VI;D009087
C01;Mucormycosis;D009091
C16;Multiple Carboxylase Deficiency;D009100
C18;Multiple Carboxylase Deficiency;D009100
C04;Multiple Myeloma;D009101
C14;Multiple Myeloma;D009101
C15;Multiple Myeloma;D009101
C20;Multiple Myeloma;D009101
C10;Multiple Sclerosis;D009103
C20;Multiple Sclerosis;D009103
C26;Multiple Trauma;D009104
C02;Mumps;D009107
C07;Mumps;D009107
